"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.ID","Gene.title"
"212730_at","212730_at",3.08935198899526e-13,1.31829331916294e-15,-9.36139524972463,25.0462823965132,-3.78903954337901,"SYNM","23336","synemin"
"213029_at","213029_at",3.08935198899526e-13,1.32219179775929e-15,-9.36083010701835,25.0433978524447,-2.04877168188737,"NFIB","4781","nuclear factor I B"
"209074_s_at","209074_s_at",3.37253172097355e-13,1.44955638670102e-15,-9.34322727744777,24.953558744506,-2.95439589802131,"FAM107A","11170","family with sequence similarity 107 member A"
"205200_at","205200_at",3.37552322208537e-13,1.457015967832e-15,-9.34224473300213,24.9485445879601,-3.4391835235921,"EXOSC7///CLEC3B","23016///7123","exosome component 7///C-type lectin domain family 3 member B"
"203549_s_at","203549_s_at",3.40709705867717e-13,1.48037040884259e-15,-9.33920074141465,24.9330106710237,-3.1439172108067,"LPL","4023","lipoprotein lipase"
"225655_at","225655_at",3.40709705867717e-13,1.48310763596738e-15,9.33884711731128,24.9312061061626,2.39297950152206,"UHRF1","29128","ubiquitin like with PHD and ring finger domains 1"
"214710_s_at","214710_s_at",3.59786942065418e-13,1.5727312145155e-15,9.32761472991284,24.8738896874105,2.56648866057838,"CCNB1","891","cyclin B1"
"229910_at","229910_at",3.69214983736286e-13,1.62069677360235e-15,-9.32186304916489,24.8445424798775,-1.80129378995434,"SHE","126669","Src homology 2 domain containing E"
"205384_at","205384_at",3.78307423850309e-13,1.66752792222999e-15,-9.31640904959665,24.8167156450707,-2.88637608447489,"FXYD1","5348","FXYD domain containing ion transport regulator 1"
"222976_s_at","222976_s_at",3.81600592936958e-13,1.6890232005623e-15,9.3139566894378,24.8042039422015,0.877246803652957,"TPM3","7170","tropomyosin 3"
"202338_at","202338_at",3.9168716205963e-13,1.74634857931696e-15,9.30756581733071,24.7715997324233,2.18394106164383,"TK1","7083","thymidine kinase 1"
"227148_at","227148_at",3.9168716205963e-13,1.74799574837768e-15,-9.30738529428741,24.7706787903629,-1.97375389269407,"PLEKHH2","130271","pleckstrin homology, MyTH4 and FERM domain containing H2"
"225990_at","225990_at",3.9972871292978e-13,1.79119404970821e-15,-9.3027105856158,24.7468312331796,-2.13350064687977,"BOC","91653","BOC cell adhesion associated, oncogene regulated"
"200737_at","200737_at",4.22795835257793e-13,1.90229127523397e-15,9.2911866260331,24.6880476010419,1.21150786910197,"PGK1","5230","phosphoglycerate kinase 1"
"204872_at","204872_at",4.23477737175902e-13,1.91310472944578e-15,-9.29010105994196,24.6825104830664,-1.57773318493151,"TLE4","7091","transducin like enhancer of split 4"
"201292_at","201292_at",4.32944639720761e-13,1.97170947033323e-15,9.28432222594901,24.6530355511573,2.86466870243531,"TOP2A","7153","topoisomerase (DNA) II alpha"
"227708_at","227708_at",4.35734405776156e-13,1.99238411420282e-15,-9.28232439228366,24.6428460023046,-1.71962576103502,"EEF1A1","1915","eukaryotic translation elongation factor 1 alpha 1"
"218039_at","218039_at",4.55603236449646e-13,2.09156675535183e-15,9.27301918753386,24.5953893907172,2.48875904870624,"NUSAP1","51203","nucleolar and spindle associated protein 1"
"225093_at","225093_at",4.99263978391297e-13,2.30113438600104e-15,-9.25472692889211,24.5021119295456,-1.13963033485541,"UTRN","7402","utrophin"
"206453_s_at","206453_s_at",5.03781245295106e-13,2.33116881682052e-15,-9.25224254389565,24.489444705304,-2.72323394216135,"NDRG2","57447","NDRG family member 2"
"228376_at","228376_at",5.18595945227503e-13,2.41630596728328e-15,-9.245370054625,24.4544054150976,-2.12050649162863,"GGTA1P","2681","glycoprotein, alpha-galactosyltransferase 1 pseudogene"
"230378_at","230378_at",5.35597208766954e-13,2.50778025504052e-15,-9.23825029147154,24.4181080868915,-4.99539254185693,"SCGB3A1","92304","secretoglobin family 3A member 1"
"235489_at","235489_at",5.53002142257496e-13,2.60950256428777e-15,-9.23063109335048,24.379267637697,-2.24185726788433,"RHOJ","57381","ras homolog family member J"
"224797_at","224797_at",6.14135064504789e-13,2.91066355078646e-15,-9.20969873185563,24.2725770494497,-1.532201282344,"ARRDC3","57561","arrestin domain containing 3"
"230559_x_at","230559_x_at",6.14135064504789e-13,2.92044109320979e-15,-9.20905594179168,24.2693011864199,-0.654819330289196,"FGD4","121512","FYVE, RhoGEF and PH domain containing 4"
"209821_at","209821_at",6.26912053174101e-13,3.00355732403566e-15,-9.20367692026841,24.2418888920201,-2.84329910958905,"IL33","90865","interleukin 33"
"229011_at","229011_at",6.26912053174101e-13,3.00413274680594e-15,-9.20364020083071,24.2417017699222,-2.05964823059361,"EMP1","2012","epithelial membrane protein 1"
"212541_at","212541_at",6.34047329547216e-13,3.04992131085355e-15,9.2007405722442,24.2269255165286,1.34835263318112,"FLAD1","80308","flavin adenine dinucleotide synthetase 1"
"243690_at","243690_at",6.42962123680196e-13,3.10456334067804e-15,-9.19733661044597,24.2095798354317,-0.81153711567733,"TRIOBP","11078","TRIO and F-actin binding protein"
"218412_s_at","218412_s_at",6.92351091857433e-13,3.36836562293694e-15,9.18170148198412,24.1299159307622,1.0039327587519,"GTF2IRD1","9569","GTF2I repeat domain containing 1"
"236044_at","236044_at",6.98276231679018e-13,3.4099634907782e-15,9.17934816812735,24.1179265807536,2.97548185312024,"PLPP4","196051","phospholipid phosphatase 4"
"225665_at","225665_at",7.09450303792214e-13,3.49048251888625e-15,-9.17487326684684,24.0951293411627,-1.26963305175039,"ZAK","51776","sterile alpha motif and leucine zipper containing kinase AZK"
"204591_at","204591_at",7.33710012034941e-13,3.62325931869107e-15,-9.16771438792678,24.0586611073829,-2.47455178462709,"CHL1","10752","cell adhesion molecule L1 like"
"212832_s_at","212832_s_at",8.53433204863914e-13,4.24570336941901e-15,9.13730877865056,23.9038051360613,0.972741700913233,"CKAP5","9793","cytoskeleton associated protein 5"
"228186_s_at","228186_s_at",8.67881174694068e-13,4.34932678310333e-15,-9.1326830365433,23.8802511079826,-2.31385095509893,"RSPO3","84870","R-spondin 3"
"203554_x_at","203554_x_at",8.83868789176361e-13,4.44561348008229e-15,9.12848232432275,23.858862448408,2.20945008751902,"PTTG1","9232","pituitary tumor-transforming 1"
"228195_at","228195_at",8.90057316530842e-13,4.49301910128052e-15,-9.12644738798489,23.8485016063078,-2.45684914003045,"C2orf88","84281","chromosome 2 open reading frame 88"
"205436_s_at","205436_s_at",9.14149143937817e-13,4.63135460211752e-15,9.12062941278905,23.8188809051552,1.27106701293759,"H2AFX","3014","H2A histone family member X"
"204092_s_at","204092_s_at",9.29984333363738e-13,4.72858975171686e-15,9.11664284889024,23.7985855728557,2.10447396118721,"AURKA","6790","aurora kinase A"
"228692_at","228692_at",9.40462683283518e-13,4.8162698000802e-15,-9.11311755077396,23.7806393423191,-1.06534098554034,"PREX2","80243","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
"225424_at","225424_at",9.48100409255747e-13,4.87272455419963e-15,-9.11088143653682,23.7692563628642,-2.5284237975647,"GPAM","57678","glycerol-3-phosphate acyltransferase, mitochondrial"
"213221_s_at","213221_s_at",9.69191163149733e-13,5.0165724585528e-15,-9.10529858275391,23.7408381218296,-1.28097969178082,"SIK2","23235","salt inducible kinase 2"
"236407_at","236407_at",9.77041984549064e-13,5.07507862116021e-15,-9.1030734698736,23.7295122429198,-1.50952084855404,"KCNE1","3753","potassium voltage-gated channel subfamily E regulatory subunit 1"
"216037_x_at","216037_x_at",1.01475634943433e-12,5.30809905694045e-15,-9.09445812274211,23.685662887529,-1.43908141552512,"TCF7L2","6934","transcription factor 7 like 2"
"219918_s_at","219918_s_at",1.01845375043836e-12,5.3460672405269e-15,9.09309019069114,23.6787009883381,3.00134943683409,"ASPM","259266","abnormal spindle microtubule assembly"
"218542_at","218542_at",1.05086555922302e-12,5.54824995989025e-15,9.08596529271619,23.6424417607262,2.45331180365297,"CEP55","55165","centrosomal protein 55"
"227692_at","227692_at",1.05086555922302e-12,5.55464374239512e-15,-9.08574422468245,23.6413167785949,-1.94605360350076,"GNAI1","2770","G protein subunit alpha i1"
"213158_at","213158_at",1.09620554178974e-12,5.81435038169225e-15,-9.07697290893393,23.5966834247553,-1.59884285768646,"ZBTB20","26137","zinc finger and BTB domain containing 20"
"204271_s_at","204271_s_at",1.11526962793284e-12,5.93586578378523e-15,-9.07300224414817,23.5764801134867,-2.24892453196348,"EDNRB","1910","endothelin receptor type B"
"238909_at","238909_at",1.12023137618994e-12,5.9827629053034e-15,-9.07149147138611,23.5687933565111,-2.26943626331812,"S100A10","6281","S100 calcium binding protein A10"
"204026_s_at","204026_s_at",1.1714023929985e-12,6.27747418653058e-15,9.06225964560858,23.521825427591,1.96830914003043,"ZWINT","11130","ZW10 interacting kinetochore protein"
"226018_at","226018_at",1.23325435458223e-12,6.63655755243126e-15,-9.05157879975314,23.4674925055382,-1.81120921232877,"MTURN","222166","maturin, neural progenitor differentiation regulator homolog (Xenopus)"
"204825_at","204825_at",1.23325435458223e-12,6.65404727209432e-15,9.05107340670421,23.464921785581,2.38306348934551,"MELK","9833","maternal embryonic leucine zipper kinase"
"229127_at","229127_at",1.24032556868677e-12,6.7148855661872e-15,-9.04932565232765,23.4560318329584,-2.20318118721462,"JAM2","58494","junctional adhesion molecule 2"
"214598_at","214598_at",1.25576688451851e-12,6.82144974306351e-15,-9.04630201723448,23.440652598162,-3.77435087138509,"CLDN8","9073","claudin 8"
"53991_at","53991_at",1.29149172751119e-12,7.04156367078154e-15,-9.04020297124718,23.4096326570819,-0.906641069254188,"DENND2A","27147","DENN domain containing 2A"
"225687_at","225687_at",1.29149172751119e-12,7.07919836161798e-15,9.0391792385833,23.4044261672832,2.88796251902587,"FAM83D","81610","family with sequence similarity 83 member D"
"202973_x_at","202973_x_at",1.29149172751119e-12,7.08637436220132e-15,-9.03898465460851,23.4034365620128,-1.94187408295282,"FAM13A","10144","family with sequence similarity 13 member A"
"1558820_a_at","1558820_a_at",1.50750976279665e-12,8.32680289647168e-15,-9.00799859914371,23.2458824260269,-1.96889319254186,"CCDC178","374864","coiled-coil domain containing 178"
"228618_at","228618_at",1.53272574444943e-12,8.52215137288755e-15,-9.00354302218494,23.2232327355264,-1.43889707001522,"PEAR1","375033","platelet endothelial aggregation receptor 1"
"227801_at","227801_at",1.60902356567368e-12,9.03466364264872e-15,8.99232090776128,23.1661919179179,1.71647880136986,"TRIM59","286827","tripartite motif containing 59"
"200830_at","200830_at",1.62843282625514e-12,9.24178117236685e-15,8.98796496835874,23.1440535506844,0.826624360730586,"PSMD2","5708","proteasome 26S subunit, non-ATPase 2"
"203213_at","203213_at",1.62843282625514e-12,9.24869976109334e-15,8.98782114792567,23.1433226293851,2.17772208523592,"CDK1","983","cyclin dependent kinase 1"
"226625_at","226625_at",1.71726677221622e-12,9.79949214323661e-15,-8.97670281605208,23.0868217627469,-2.9142885388128,"TGFBR3","7049","transforming growth factor beta receptor 3"
"227874_at","227874_at",1.73791372961582e-12,9.94909917457251e-15,-8.97379042277162,23.072023107626,-2.11190805175039,"EMCN","51705","endomucin"
"204247_s_at","204247_s_at",1.78371592032554e-12,1.02439286507951e-14,8.96817669309765,23.0434999716247,1.41657515601217,"CDK5","1020","cyclin dependent kinase 5"
"204422_s_at","204422_s_at",1.79417110622959e-12,1.03696034671889e-14,-8.96583259306963,23.0315903726077,-2.09314534627094,"FGF2","2247","fibroblast growth factor 2"
"235457_at","235457_at",1.83096881467489e-12,1.06157679790021e-14,-8.96132209868647,23.008675169262,-1.98935731354643,"MAML2","84441","mastermind like transcriptional coactivator 2"
"219061_s_at","219061_s_at",1.84134803095262e-12,1.07096236642512e-14,8.95962978664791,23.0000778992693,1.47010339421613,"LAGE3","8270","L antigen family member 3"
"203766_s_at","203766_s_at",1.97526089249063e-12,1.15246131633198e-14,-8.94552760809595,22.9284443480484,-2.7015590410959,"LMOD1","25802","leiomodin 1"
"213364_s_at","213364_s_at",2.00610190132866e-12,1.17412456959336e-14,-8.94194637388865,22.9102554314948,-1.51239989345511,"SNX1","6642","sorting nexin 1"
"236600_at","236600_at",2.03424043631766e-12,1.19431400102052e-14,-8.93866761812288,22.893603629564,-1.60613758751903,"SPG20","23111","spastic paraplegia 20 (Troyer syndrome)"
"205812_s_at","205812_s_at",2.06340041161086e-12,1.21520792416771e-14,8.93533214925131,22.876664626764,0.693341217656013,"TMED9","54732","transmembrane p24 trafficking protein 9"
"244885_at","244885_at",2.06648090988294e-12,1.22080170807899e-14,-8.93444887142281,22.8721790870241,-1.72335766362253,"EBF2","64641","early B-cell factor 2"
"231031_at","231031_at",2.10569841347947e-12,1.24782128206191e-14,-8.93023843927411,22.8507981061172,-1.36367607305936,"FGF7P3","654466","fibroblast growth factor 7 pseudogene 3"
"203755_at","203755_at",2.10714522033221e-12,1.25253259553355e-14,8.92951359969939,22.8471174359289,2.52126295281583,"BUB1B","701","BUB1 mitotic checkpoint serine/threonine kinase B"
"200021_at","200021_at",2.10919152889223e-12,1.25760665462984e-14,8.9287359861628,22.843168828525,0.61578242009131,"CFL1","1072","cofilin 1"
"230048_at","230048_at",2.111835953257e-12,1.26690844566675e-14,-8.92731855201697,22.8359714238409,-1.48045564307458,"IFRD1","3475","interferon related developmental regulator 1"
"228415_at","228415_at",2.16174949703444e-12,1.30080582446151e-14,8.92223956436433,22.8101827451421,1.48068732496194,"AP1S2","8905","adaptor related protein complex 1 sigma 2 subunit"
"209292_at","209292_at",2.21395671561918e-12,1.33627017129278e-14,-8.91706516455592,22.7839116308609,-3.17098611111112,"ID4","3400","inhibitor of DNA binding 4, HLH protein"
"228255_at","228255_at",2.27577008723038e-12,1.38190337258434e-14,-8.91060497132355,22.7511152521882,-2.19659336757992,"TMEM237","65062","transmembrane protein 237"
"227145_at","227145_at",2.29169394388407e-12,1.39576421273598e-14,-8.90868479896113,22.7413677573003,-2.04121113774734,"LOXL4","84171","lysyl oxidase like 4"
"225557_at","225557_at",2.41527884856167e-12,1.47545155083603e-14,-8.89800157668091,22.6871410375206,-1.56992188356166,"CSRNP1","64651","cysteine and serine rich nuclear protein 1"
"202552_s_at","202552_s_at",2.51340501806201e-12,1.54458909203262e-14,-8.8891889293973,22.6424158195559,-1.43878204718418,"LOC101929500///CRIM1","101929500///51232","uncharacterized LOC101929500///cysteine rich transmembrane BMP regulator 1"
"228770_at","228770_at",2.63144205702307e-12,1.63156626855203e-14,-8.87864496878714,22.5889120089944,-1.55309551369864,"GPR146","115330","G protein-coupled receptor 146"
"227826_s_at","227826_s_at",2.78733346086595e-12,1.73841922296349e-14,-8.86643345224203,22.5269574588334,-2.63532769406394,"SORBS2","8470","sorbin and SH3 domain containing 2"
"1556364_at","1556364_at",2.84160579108151e-12,1.77746535079995e-14,-8.86215702895671,22.5052640507173,-1.98783396499239,"ADAMTS9-AS2","100507098","ADAMTS9 antisense RNA 2"
"229287_at","229287_at",2.86333289185754e-12,1.79629297102357e-14,-8.86012834456417,22.4949734706093,-1.44887460045663,"PCNX1","22990","pecanex homolog 1 (Drosophila)"
"201912_s_at","201912_s_at",2.87704386843091e-12,1.81015654456375e-14,8.85864804616544,22.4874648092838,1.07555666666666,"GSPT1","2935","G1 to S phase transition 1"
"205051_s_at","205051_s_at",3.01411959388104e-12,1.90191359833372e-14,-8.84912666403866,22.4391728216049,-3.31287485920854,"KIT","3815","KIT proto-oncogene receptor tyrosine kinase"
"218115_at","218115_at",3.07390927302348e-12,1.95650741108764e-14,8.84367660939282,22.4115337310016,1.64092393835616,"ASF1B","55723","anti-silencing function 1B histone chaperone"
"222622_at","222622_at",3.13706836017334e-12,2.00607426539236e-14,8.8388581498317,22.3870997013145,1.44868099315068,"PGP","283871","phosphoglycolate phosphatase"
"235885_at","235885_at",3.13706836017334e-12,2.00818276371407e-14,-8.83865582116588,22.3860737502859,-1.83991179604262,"P2RY12","64805","purinergic receptor P2Y12"
"1557961_s_at","1557961_s_at",3.18607970388892e-12,2.04538450126203e-14,-8.83512041014576,22.3681472323518,-1.96735037290716,"C8orf88","100127983","chromosome 8 open reading frame 88"
"203744_at","203744_at",3.24402549970003e-12,2.09445084845745e-14,8.83055425973712,22.344995814608,1.71721179604261,"HMGB3","3149","high mobility group box 3"
"200078_s_at","200078_s_at",3.28471656118834e-12,2.1267300643085e-14,8.82760812824895,22.3300591768315,1.02096067732115,"ATP6V0B","533","ATPase H+ transporting V0 subunit b"
"225681_at","225681_at",3.30316940151096e-12,2.14471904441955e-14,8.82598555604542,22.3218331807216,2.11171503044139,"CTHRC1","115908","collagen triple helix repeat containing 1"
"209220_at","209220_at",3.41998243350445e-12,2.22681983781909e-14,-8.81874845869451,22.2851457542232,-2.70635229452056,"GPC3","2719","glypican 3"
"218291_at","218291_at",3.57152025737286e-12,2.35630415242989e-14,8.8078583156063,22.2299480123862,1.19526658675799,"LAMTOR2","28956","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"
"204170_s_at","204170_s_at",3.57152025737286e-12,2.35815054944966e-14,8.80770737916307,22.2291830466872,1.91200659436833,"CKS2","1164","CDC28 protein kinase regulatory subunit 2"
